site,descricao,marca,cartao,boleto,data
Kabum,"Placa-Mãe ASRock H310M-HG4, Intel LGA 1151, mATX, DDR4",ASRock,"R$ 458,71","R$ 389,90",2020-12-13
Kabum,"Placa-Mãe ASRock Z390 Phantom Gaming 7, Intel 1151, ATX, DDR4",ASRock,"R$ 2.754,00","R$ 2.340,90",2020-12-13
Kabum,"Placa-Mãe ASRock A320M-HD, AMD AM4, mATX, DDR4",ASRock,"R$ 494,00","R$ 419,90",2020-12-13
Kabum,"Placa-mãe Asrock B450M Pro4-F, AMD AM4, mATX, DDR4",ASRock,"R$ 823,41","R$ 699,90",2020-12-13
Kabum,"Placa-Mãe ASRock Z490M Pro4, Intel LGA 1200, Micro ATX, DDR4 - 90-MXBBV0-A0UAYZ",ASRock,"R$ 1.294,00","R$ 1.099,90",2020-12-13
Kabum,Placa-Mãe ASRock p/ Intel LGA 1151 ATX Fatal1ty Z270 Professional Gaming i7 DDR4,ASRock,"R$ 1.176,35","R$ 999,90",2020-12-13
Kabum,"Placa-Mãe ASRock B365M-HDV, Intel LGA 1151, mATX, DDR4 - 90-MXB9R0-A0UAYZ",ASRock,"R$ 689,29","R$ 585,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime X570-Pro, AMD AM4, ATX, DDR4",Asus,"R$ 2.470,47","R$ 2.099,90",2020-12-13
Kabum,"Placa-Mãe Asus TUF Gaming X570-PLUS/BR, AMD AM4, ATX, DDR4",Asus,"R$ 1.823,41","R$ 1.549,90",2020-12-13
Kabum,"Placa-Mãe ASUS p/ Intel 6/7a Geração, LGA 1151, mATX, B150M-C/BR, 4x DDR4, HDMI/DVI/VGA/DP USB 3.0, Crossfire, 2 header COM, SBA,Chassis Intrusion",Asus,"R$ 499,89","R$ 449,90",2020-12-13
Kabum,"Placa-Mãe Asus TUF B360M-Plus Gaming/BR, Intel LGA 1151, mATX, DDR4",Asus,"R$ 823,41","R$ 699,90",2020-12-13
Kabum,Placa-Mãe Asus Prime Z490M-Plus + Case para SSD Asus Rog Strix Arion M.2,Asus,"R$ 2.117,53","R$ 1.799,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime Z390-P, Intel LGA 1151, ATX, DDR4",Asus,"R$ 1.882,24","R$ 1.599,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime A320I-K, AMD AM4, mATX, DDR4",Asus,"R$ 718,71","R$ 610,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime H310M-E R2.0/BR, Intel LGA 1151, mATX, DDR4",Asus,"R$ 704,59","R$ 598,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Strix X570-E Gaming, AMD AM4, ATX, DDR4",Asus,"R$ 3.058,71","R$ 2.599,90",2020-12-13
Kabum,"Placa-Mãe Asus TUF B450M-PRO GAMING, AMD AM4, mATX, DDR4",Asus,"R$ 941,06","R$ 799,90",2020-12-13
Kabum,Placa-Mãe ASUS p/ Intel LGA 1150 ATX B85-A R2.0 DDR3,Asus,"R$ 720,89","R$ 612,76",2020-12-13
Kabum,"Placa-Mãe Asus H110M-CS/BR, Intel LGA 1151, mATX, DDR4",Asus,"R$ 388,78","R$ 349,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Strix B550-F Gaming (Wi-Fi), AMD AM4, ATX, DDR4",Asus,"R$ 1.999,88","R$ 1.699,90",2020-12-13
Kabum,"Placa-Mãe Asus TUF Gaming B460M-Plus, Intel LGA1200, mATX",Asus,"R$ 917,53","R$ 779,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Strix Z390-H Gaming, Intel LGA 1151, ATX, DDR4",Asus,"R$ 2.823,41","R$ 2.399,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG STRIX X299-E Gaming II, Intel LGA 2066, ATX, DDR4",Asus,"R$ 3.999,88","R$ 3.399,90",2020-12-13
Kabum,"Placa-Mãe Asus M5A78L-M LX/BR, AMD AM3+, mATX, DDR3",Asus,"R$ 399,88","R$ 339,90",2020-12-13
Kabum,"Placa-Mãe Asus PRO WS C422-ACE, Intel LGA 2066, ATX, DDR4",Asus,"R$ 1.999,88","R$ 1.699,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Strix X399-E Gaming, AMD TR4, eATX, DDR4",Asus,"R$ 3.446,94","R$ 2.929,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Strix X570-F Gaming, AMD AM4, ATX, DDR4",Asus,"R$ 2.704,71","R$ 2.299,00",2020-12-13
Kabum,"Placa-Mãe Asus H110M-C/BR, Intel LGA 1151, mATX, DDR4",Asus,"R$ 429,29","R$ 364,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime B250M-Plus/BR, Intel LGA 1151, mATX, DDR4",Asus,"R$ 435,18","R$ 369,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Strix B550-F Gaming, AMD AM4, ATX, DDR4",Asus,"R$ 1.999,88","R$ 1.699,90",2020-12-13
Kabum,"Placa-Mãe Asus para Intel LGA 1151 mATX B150, DDR3 DDR3L e UEFI BIOS com EZ Flash 3, HDMI, DVI-D, DisplayPort, 6x Sata - B150M-C D3/BR",Asus,"R$ 223,41","R$ 189,90",2020-12-13
Kabum,"Placa-Mãe Asus TUF Z390-Plus Gaming, Intel LGA 1151, ATX, DDR4",Asus,"R$ 1.882,24","R$ 1.599,90",2020-12-13
Kabum,"Placa-Mãe Asus PRIME X299-A II, Intel LGA 2066, ATX, DDR4",Asus,"R$ 3.294,00","R$ 2.799,90",2020-12-13
Kabum,"Placa-Mãe Asus AM1M-A/BR, AMD AM1, mATX, DDR3",Asus,"R$ 152,82","R$ 129,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime A320M-A, AMD AM4, mATX, DDR4",Asus,"R$ 658,71","R$ 559,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Crosshair VIII Formula, X570, AMD AM4, ATX, DDR4",Asus,"R$ 4.704,71","R$ 3.999,00",2020-12-13
Kabum,"Placa-Mãe Asus TUF Gaming X570-Plus (Wi-Fi), AMD AM4, ATX, DDR4",Asus,"R$ 1.999,88","R$ 1.699,90",2020-12-13
Kabum,"Placa-Mãe ASUS p/ Intel LGA 1151 Mini ITX B150I PRO GAMING/WIFI/AURA, 2x DDR4, Wifi, Áudio Supreme FX, Gamers Guardian, DVI/HDMI",Asus,"R$ 823,41","R$ 699,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime H310M-E/BR, Intel LGA 1151, mATX, DDR4",Asus,"R$ 499,89","R$ 449,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime Z390-A, Intel LGA 1151, ATX, DDR4",Asus,"R$ 2.411,65","R$ 2.049,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime B550M-K, AMD AM4, mATX, DDR4",Asus,"R$ 1.057,65","R$ 899,00",2020-12-13
Kabum,"Placa-Mãe Asus ROG Rampage VI Extreme Encore, Intel LGA 2066, E-ATX, DDR4",Asus,"R$ 6.435,18","R$ 5.469,90",2020-12-13
Kabum,"Placa-Mãe Asus M5A78L-M Plus/USB3, AMD AM3+, mATX, DDR3",Asus,"R$ 458,71","R$ 389,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime B450M-K, AMD AM4, mATX, DDR4",Asus,"R$ 823,41","R$ 699,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Z390 M Gaming, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 1.410,59","R$ 1.199,00",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-H110M-S2V, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 488,78","R$ 439,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-H110M-S2PH, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 611,65","R$ 519,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte C246M-WU4, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 1.764,59","R$ 1.499,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte H310M S2H 2.0, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 741,06","R$ 629,90",2020-12-13
Kabum,Placa mãe GigaByte p/ Intel GA-Z87M-D3H LGA 1150,Gigabyte,"R$ 376,35","R$ 319,90",2020-12-13
Kabum,"Placa Mãe Gigabyte B460M AORUS ELITE, Intel LGA1200, DDR4",Gigabyte,"R$ 1.035,18","R$ 879,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-B150M-D3H, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 529,29","R$ 449,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-H270M-Gaming 3, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 433,22","R$ 389,90",2020-12-13
Kabum,"Placa-mãe Gigabyte B360 Aorus Gaming 3 Wi-Fi, Intel LGA 1151, ATX, DDR4",Gigabyte,"R$ 1.411,65","R$ 1.199,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte B360M Gaming HD, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 525,18","R$ 446,40",2020-12-13
Kabum,"Placa-Mãe Gigabyte B550M S2H, AMD AM4, Micro ATX, DDR4",Gigabyte,"R$ 941,06","R$ 799,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte B360N WiFi, Intel LGA 1151, Mini-ITX, DDR4 (Rev. 1.0)",Gigabyte,"R$ 941,06","R$ 799,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-B85M-D3PH, Intel LGA 1150, mATX, DDR3",Gigabyte,"R$ 499,89","R$ 424,91",2020-12-13
Kabum,"Placa-Mãe Gigabyte X570 UD, AM4, ATX, DDR4",Gigabyte,"R$ 1.975,18","R$ 1.678,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-H110M-H, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 388,12","R$ 329,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Aorus Z490 Aorus Xtreme, Intel LGA 1200, eATX - Z490 AORUS XTREME",Gigabyte,"R$ 8.235,18","R$ 6.999,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-78LMT-USB3 KaBuM! E-Sports, AMD AM3+, mATX, DDR3",Gigabyte,"R$ 352,82","R$ 299,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte X299 Designare EX, Intel LGA 2066, ATX, DDR4 (Rev. 1.0)",Gigabyte,"R$ 5.086,94","R$ 4.323,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte X299 UD4 Pro, Intel LGA 2066, ATX, DDR4 (Rev. 1.0)",Gigabyte,"R$ 2.906,94","R$ 2.470,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte H310M M.2 2.0, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 646,94","R$ 549,90",2020-12-13
Kabum,"Placa-mãe Gigabyte X570 Gaming X, AMD AM4, ATX, DDR4",Gigabyte,"R$ 1.882,24","R$ 1.599,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Z390 D, Intel LGA 1151, ATX, DDR4",Gigabyte,"R$ 1.117,53","R$ 949,90",2020-12-13
Kabum,"Placa-Mãe GIGABYTE p/ Intel LGA 1151 ATX GA-Z170X-GAMING 7,DDR4",Gigabyte,"R$ 1.783,41","R$ 1.515,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-B150M-Gaming 3, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 470,47","R$ 399,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-H110-D3A, Intel LGA 1151, ATX, DDR4",Gigabyte,"R$ 586,94","R$ 498,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte B360M D3H, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 588,12","R$ 499,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-AB350M-Gaming 3, AMD AM4, mATX, DDR4",Gigabyte,"R$ 623,41","R$ 529,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-78LMT-USB3 R2, AMD AM3+, mATX, DDR3",Gigabyte,"R$ 682,24","R$ 579,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Z390 Gaming X, Intel LGA 1151, ATX, DDR4",Gigabyte,"R$ 1.646,94","R$ 1.399,90",2020-12-13
Kabum,"Placa Mãe Gigabyte B550 VISION D, AMD AM4, DDR4",Gigabyte,"R$ 2.823,41","R$ 2.399,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-H110M-Gaming 3, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 494,00","R$ 419,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte GA-AX370-Gaming, AMD AM4, ATX, DDR4",Gigabyte,"R$ 788,12","R$ 669,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte B360M DS3H, Intel LGA 1151, mATX, DDR4",Gigabyte,"R$ 576,35","R$ 489,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Z390 UD, Intel LGA 1151, ATX, DDR4",Gigabyte,"R$ 1.399,88","R$ 1.189,90",2020-12-13
Kabum,"Placa-mãe MSI MEG X570 Ace, AMD AM4, ATX, DDR4",MSI,"R$ 3.529,29","R$ 2.999,90",2020-12-13
Kabum,"Placa-Mãe MSI B450M Pro-VDH Max p/ AMD AM4, m-ATX, DDR4",MSI,"R$ 1.058,71","R$ 899,90",2020-12-13
Kabum,"Placa-Mãe MSI B250M Gaming Pro, Intel LGA 1151, mATX, DDR4 + Mouse Gamer",MSI,"R$ 388,12","R$ 329,90",2020-12-13
Kabum,"Placa-Mãe MSI B360M Pro-VH, Intel LGA 1151, mATX, DDR4",MSI,"R$ 525,18","R$ 446,40",2020-12-13
Kabum,"Placa-Mãe MSI, Intel LGA-1151, mATX, DDR4 - B365M PRO-VDH",MSI,"R$ 705,76","R$ 599,90",2020-12-13
Kabum,Placa-Mãe MSI p/ AMD TR4 ATX X399 SLI PLUS DDR4,MSI,"R$ 1.176,35","R$ 999,90",2020-12-13
Kabum,"Placa-Mãe MSI A320M-A Pro Max p/ AMD AM4, m-ATX, DDR4",MSI,"R$ 823,41","R$ 699,90",2020-12-13
Kabum,"Placa-Mãe MSI H110M Pro-VH Plus, Intel LGA 1151, mATX, DDR4",MSI,"R$ 317,53","R$ 269,90",2020-12-13
Kabum,"Placa-Mãe MSI MPG B550 Gaming Plus, AMD AM4, ATX",MSI,"R$ 1.752,82","R$ 1.489,90",2020-12-13
Kabum,"Placa-Mãe MSI B360M Gaming Plus, Intel LGA 1151, mATX, DDR4",MSI,"R$ 588,12","R$ 499,90",2020-12-13
Kabum,"Placa-Mãe MSI B450 Tomahawk, AMD AM4, ATX, DDR4",MSI,"R$ 964,59","R$ 819,90",2020-12-13
Kabum,"Placa-Mãe MSI B450 Tomahawk Max, AMD AM4, ATX, DDR4",MSI,"R$ 1.218,71","R$ 1.035,90",2020-12-13
Kabum,"Placa-Mãe MSI B360M Bazooka, Intel LGA 1151, mATX, DDR4",MSI,"R$ 823,41","R$ 699,90",2020-12-13
Kabum,"Placa-mãe MSI MEG X570 Godlike, AMD AM4, E-ATX, DDR4",MSI,"R$ 5.528,24","R$ 4.699,00",2020-12-13
Kabum,"Placa-Mãe MSI B450 Gaming Plus Max p/ AMD AM4, ATX, DDR4",MSI,"R$ 1.411,65","R$ 1.199,90",2020-12-13
Kabum,"Placa-Mãe MSI H110M Gaming, Intel LGA 1151, mATX, DDR4",MSI,"R$ 285,76","R$ 242,90",2020-12-13
Kabum,"Placa-Mãe MSI Z390-A Pro, Intel LGA 1151, ATX, DDR4",MSI,"R$ 1.341,06","R$ 1.139,90",2020-12-13
