site,descricao,marca,cartao,boleto,data
Kabum,"Placa de Vídeo PowerColor AMD Radeon Red Devil RX 5700, 8GB, GDDR6 - AXRX 5700 8GBD6-3DHE/OC",Powercolor,"R$ 3.335,18","R$ 2.834,90",2020-12-15
Kabum,"Placa de Vídeo PowerColor Red Dragon AMD Radeon RX 570, 8GB, GDDR5 - AXRX 570 8GBD5-DHDV3/OC",Powercolor,"R$ 1.588,12","R$ 1.349,90",2020-12-15
Kabum,"Placa de Vídeo PowerColor Red Dragon AMD Radeon RX 550 2GB, GDDR5 - AXRX 550 2GBD5-DHA/OC",Powercolor,"R$ 941,06","R$ 799,90",2020-12-15
Kabum,Suporte para Placa de Vídeo VGA Rise até 2 Placas RM-SV-01-BK,Rise Mode,"R$ 28,12","R$ 23,90",2020-12-15
Kabum,Suporte para Placa de Video Rise Mode Ice Cold RM-SV-01-IC,Rise Mode,"R$ 29,29","R$ 24,90",2020-12-15
Kabum,Suporte para Placa de Video Rise Mode Small Black RM-SV-02-SB,Rise Mode,"R$ 29,29","R$ 24,90",2020-12-15
Kabum,Suporte para Placa de Vídeo VGA Rise Transparente RM-SV-01-AQ,Rise Mode,"R$ 26,56","R$ 23,90",2020-12-15
Kabum,Suporte para Placa de Vídeo VGA Rise Mode lv2 Full Black RM-SV-03-FB,Rise Mode,"R$ 42,24","R$ 35,90",2020-12-15
Kabum,Suporte para Placa de Video Rise Mode Hell RM-SV-01-HL,Rise Mode,"R$ 29,29","R$ 24,90",2020-12-15
Kabum,Suporte para Placa de Vídeo RISE LV2 Small Black and White RM-SV-04-BW,Rise Mode,"R$ 42,24","R$ 35,90",2020-12-15
Kabum,Suporte para placa de vídeo Rise Mode TecLab Edition - Black and White RM-SV-05-BW,Rise Mode,"R$ 42,24","R$ 35,90",2020-12-15
Kabum,Placa de Video VGA Sapphire R9 390 8GB NITRO TRI-X OC DDR5 11244-00-20G,Sapphire,"R$ 2.406,91","R$ 2.045,87",2020-12-15
Kabum,"Placa de Vídeo Sapphire Pulse AMD Radeon RX 5700 XT, 8GB, GDDR6 BE - 11293-09-20G",Sapphire,"R$ 3.529,29","R$ 2.999,90",2020-12-15
Kabum,"Placa de Vídeo Sapphire Pulse AMD Radeon RX 570, 8GB, GDDR5 - 11266-66-20G",Sapphire,"R$ 1.882,24","R$ 1.599,90",2020-12-15
Kabum,"Placa de Vídeo Sapphire AMD Pulse RX 550 4G G5 640SP, 4GB, GDDR5 - 11268-15-20G",Sapphire,"R$ 882,24","R$ 749,90",2020-12-15
Kabum,"Placa de Vídeo Sapphire Pulse AMD Radeon RX 5500 XT, 8GB, GDDR6 - 11295-01-20G",Sapphire,"R$ 1.870,47","R$ 1.589,90",2020-12-15
Kabum,"Placa de Vídeo Sapphire Radeon RX 6800, 16GB, GDDR6, PCI-E HDMI, Dual DP, USB-C - 21305-01-20G",Sapphire,"R$ 5.646,94","R$ 4.799,90",2020-12-15
Kabum,"Placa de Vídeo Sapphire AMD Radeon RX 590, 8GB, GDDR5 - 11289-06-20G",Sapphire,"R$ 1.294,00","R$ 1.099,90",2020-12-15
Kabum,"Placa de Vídeo Sapphire Pulse AMD Radeon RX 5600 XT BE, 6GB, GDDR6 - 11296-05-20G",Sapphire,"R$ 2.470,47","R$ 2.099,90",2020-12-15
Kabum,"Placa de Vídeo Sapphire AMD Radeon RX 5700 XT 8GB, GDDR6 - 11293-01-20G",Sapphire,"R$ 3.646,94","R$ 3.099,90",2020-12-15
Kabum,"Placa de Vídeo Sapphire AMD Radeon NITRO+ RX 5700 XT, 8G, GDDR6 - 11293-03-40G",Sapphire,"R$ 3.882,24","R$ 3.299,90",2020-12-15
Kabum,"Placa de Vídeo Sapphire AMD Radeon GPRO 6200 4GB, GDDR5 - 32258-00-21G",Sapphire,"R$ 1.732,82","R$ 1.472,90",2020-12-15
Kabum,Placa de Video VGA AMD Sapphire RADEON NITRO+ RX 580 4GB GDDR5 PCI-E 11265-07-20G,Sapphire,"R$ 1.111,00","R$ 999,90",2020-12-15
Kabum,"Placa de Vídeo Sapphire AMD Pulse RX 5600 XT, 6GB, GDDR6 - 11296-01-20G",Sapphire,"R$ 2.823,41","R$ 2.399,90",2020-12-15
Kabum,"Placa de Vídeo XFX AMD Radeon RX 550 2GB Core, GDDR5 - RX-550P2SFG5",XFX,"R$ 484,59","R$ 411,90",2020-12-15
Kabum,"Placa de Vídeo XFX AMD Radeon RX 5600 XT THICC II PRO, 6GB, GDDR6 - RX-56XT6DF46",XFX,"R$ 2.235,18","R$ 1.899,90",2020-12-15
Kabum,"Placa de Vídeo XFX AMD One Series 2GB 6570 Plus, DDR3 - ON-XFX1-PLUS",XFX,"R$ 266,94","R$ 226,90",2020-12-15
Kabum,"Placa de Vídeo XFX AMD Radeon RX 5600 XT THICC II Pro, 6GB, GDDR6 - RX-56XT6DFD6",XFX,"R$ 2.470,47","R$ 2.099,90",2020-12-15
Kabum,"Placa de Vídeo XFX AMD Radeon RX 5700 XT THICC II 8GB, GDDR6 - RX-57XT8DFD6",XFX,"R$ 3.764,59","R$ 3.199,90",2020-12-15
Kabum,Placa de Vídeo VGA AMD XFX RADEON RX 570 4GB RS XXX ED OC+ DDR5 1284Mhz RX-570P4DFD6,XFX,"R$ 1.388,12","R$ 1.179,90",2020-12-15
Kabum,"Placa de Vídeo XFX AMD Radeon RX 570 RS XXX Edition, 8GB, DDR5 - RX-570P8DFD6",XFX,"R$ 1.058,71","R$ 899,90",2020-12-15
Kabum,"Placa de Vídeo XFX AMD Radeon RX 5700 XT Triple Dissipation, 8GB, GDDR6 - RX-57XT83LD8",XFX,"R$ 3.411,65","R$ 2.899,90",2020-12-15
Kabum,"Placa de Video XFX AMD Radeon RX 5700, 8GB, GDDR6 - RX-57XL8MFG6",XFX,"R$ 3.529,29","R$ 2.999,90",2020-12-15
Kabum,"Placa de Vídeo XFX AMD Radeon RX 5600 XT THICC III Ultra, 6GB, GDDR6 - RX-56XT6TBD8",XFX,"R$ 2.117,53","R$ 1.799,90",2020-12-15
Kabum,"Placa de Vídeo XFX AMD Radeon RX 5500 XT THICC II Pro, 8GB, GDDR6 - RX-55XT8DFD6",XFX,"R$ 2.235,18","R$ 1.899,90",2020-12-15
Kabum,"Placa de Vídeo Zotac NVIDIA GeForce GTX 1050 Mini 2GB, GDDR5 - ZT-P10500A-10L",Zotac,"R$ 694,00","R$ 624,60",2020-12-15
Kabum,"Placa de Vídeo Zotac Gaming NVIDIA GeForce GTX 1650 Low Profile, 4GB, GDDR5 - ZT-T16500H-10L",Zotac,"R$ 1.317,53","R$ 1.119,90",2020-12-15
Kabum,"Placa de Vídeo Zotac NVIDIA GeForce GTX 1060 3GB, GDDR5 - ZT-P10610A-10L",Zotac,"R$ 905,76","R$ 769,90",2020-12-15
Kabum,"Placa de Vídeo Zotac NVIDIA GeForce GTX 1050 Mini 2GB, GDDR5 - ZT-P10500A-10L",Zotac,"R$ 694,00","R$ 624,60",2020-12-15
Kabum,"Placa de Vídeo Zotac NVIDIA GeForce RTX 3080, 10GB, GDDR6X - ZT-A30800D-10P",Zotac,"R$ 6.588,12","R$ 5.599,90",2020-12-15
Kabum,"Placa de Vídeo Zotac Gaming NVIDIA GeForce GTX 1660 Super Twin Fan, 6GB, GDDR6 - ZT-T16620F-10L",Zotac,"R$ 2.065,76","R$ 1.755,90",2020-12-15
Kabum,"Placa de Vídeo Zotac Gaming GeForce RTX 2080 Super Triple Fan, 8GB, GDDR6 - ZT-T20820H-10P",Zotac,"R$ 6.070,47","R$ 5.159,90",2020-12-15
Kabum,"Placa de Vídeo Zotac NVIDIA GeForce RTX 2060 SUPER AMP 8GB, GDDR6 - ZT-T20610D-10P",Zotac,"R$ 3.635,18","R$ 3.089,90",2020-12-15
Kabum,"Placa de Vídeo Zotac NVIDIA GeForce GTX 1660 Twin Fan 6GB, GDDR5 - ZT-T16600F-10L",Zotac,"R$ 1.529,29","R$ 1.299,90",2020-12-15
Kabum,"Placa de Vídeo Zotac Gaming NVIDIA GeForce RTX 2060, 6GB, GDDR6 - ZT-T20600K-10M",Zotac,"R$ 2.658,71","R$ 2.259,90",2020-12-15
Kabum,"Placa de Vídeo Zotac NVIDIA GeForce GT 730 4GB Zone, DDR3 - ZT-71115-20L",Zotac,"R$ 725,76","R$ 616,90",2020-12-15
Kabum,Placa de Vídeo VGA Zotac GeForce GT 740 1GB DDR5 128 bit PCI-Express 3.0 x16 ZT-71002-10L,Zotac,"R$ 517,89","R$ 440,21",2020-12-15
Kabum,"Placa de Vídeo Zotac NVIDIA GeForce RTX 3090 Trinity, 24GB, GDDR6X - ZT-A30900D-10P",Zotac,"R$ 15.882,24","R$ 13.499,90",2020-12-15
Kabum,Placa de Vídeo Zotac NVIDIA GeForce GTX 1660 Ti Twin Fan - ZT-T16610F-10L,Zotac,"R$ 2.352,82","R$ 1.999,90",2020-12-15
Kabum,"Placa de Vídeo Zotac NVIDIA GeForce RTX 2060 SUPER Mini 8GB, GDDR6 - ZT-T20610E-10M",Zotac,"R$ 3.352,82","R$ 2.849,90",2020-12-15
Kabum,"Placa de Vídeo Zotac NVIDIA GeForce RTX 3070 Twin Edge, 8GB, GDDR6 - ZT-A30700E-10P",Zotac,"R$ 5.505,76","R$ 4.679,90",2020-12-15
Kabum,"Placa de Vídeo Zotac NVIDIA GeForce RTX 2070 Super Mini, 8GB, GDDR6 - ZT-T20710E-10M",Zotac,"R$ 4.023,41","R$ 3.419,90",2020-12-15
Kabum,"Placa de Vídeo Zotac GeForce RTX 3080, 10GB, GDDR6X - ZT-A30800J-10P",Zotac,"R$ 7.112,82","R$ 6.045,90",2020-12-15
Kabum,"Placa de Vídeo Zotac Gaming NVIDIA GeForce GTX 1650 Super Twin Fan, 4GB, GDDR6 - ZT-T16510F-10L",Zotac,"R$ 1.418,71","R$ 1.205,90",2020-12-15
Kabum,Placa de Vídeo VGA Zotac GeForce GT 740 LP 1GB DDR5 128 bit PCI-Express x16 ZT-71003-10L,Zotac,"R$ 555,18","R$ 471,90",2020-12-15
Kabum,Placa de Vídeo VGA Zotac GeForce GTX 960 2GB Entusiasta DDR5 128 bit ZT-90301-10M,Zotac,"R$ 976,35","R$ 829,90",2020-12-15
Kabum,"Placa de Vídeo Zotac Gaming NVIDIA GeForce GTX 1650 OC, 4GB, GDDR6 - ZT-T16520F-10L",Zotac,"R$ 1.411,65","R$ 1.199,90",2020-12-15
